Cod_Venta,Numero_Documento,Tipo_Documento,Correlativo,Codigo_Unidad,Codigo_Empresa,Codigo_Tipo_Documento,Codigo_Unidad_Venta,CodigoVendedor,Codigo_Cliente,Codigo_Tipo_Facturacion,Codigo_Almacen,Codigo_Ubigeo,Codigo_Condicion_Pago,Codigo_Tienda,Numero_Signo,Fecha_Documento,Venta_MonNacional,Venta_MonExtranjera
20356,1205-0000009381,BOL,1,1,1,AJP,1,4189,20033,VSE,1100,1383,1100,1102,1,00:00.0,30.43,9.1108
20357,1205-0000009382,BOL,1,1,1,AJP,1,4193,20032,VSE,1100,1383,1100,1102,1,00:00.0,142.8,42.7545
20358,1205-0000009383,BOL,1,1,1,AJP,1,4184,20031,VSE,1100,1383,1100,1102,1,00:00.0,87.38,26.1617
20359,1205-0000009384,BOL,1,1,1,AJP,1,4183,20030,VSE,1100,1383,1100,1102,1,00:00.0,23.63,7.0749
20360,1205-0000009385,BOL,1,1,1,AJP,1,4196,20013,VSE,1100,1383,1100,1102,1,00:00.0,67.592,20.2371
20361,1205-0000009386,BOL,1,1,1,AJP,1,4195,20012,VSE,1100,1383,1100,1102,1,00:00.0,256.666,76.8461
20362,1205-0000009387,BOL,1,1,1,AJP,1,4194,20051,VSE,1100,1383,1100,1102,1,00:00.0,99.99,29.9371
20363,1205-0000009388,BOL,1,1,1,AJP,1,4192,20044,VSE,1100,1383,1100,1102,1,00:00.0,78.6,23.5329
20364,1205-0000009389,BOL,1,1,1,AJP,1,4180,20042,VSE,1100,1383,1100,1102,1,00:00.0,15.6,4.6707
20365,1205-0000009390,BOL,1,1,1,AJP,1,4181,20048,VSE,1100,1383,1100,1102,1,00:00.0,125.6,37.6048
20366,1205-0000009391,BOL,1,1,1,AJP,1,4187,20046,VSE,1100,1383,1100,1102,1,00:00.0,77.6,23.2335
20367,1205-0000009392,BOL,1,1,1,AJP,1,4186,20053,VSE,1100,1383,1100,1102,1,00:00.0,79.45,23.7874
20368,1205-0000009393,BOL,1,1,1,AJP,1,4185,20054,VSE,1100,1383,1100,1102,1,00:00.0,93.5,27.994
20369,1205-0000009394,BOL,1,1,1,AJP,1,4190,20055,VSE,1100,1383,1100,1102,1,00:00.0,839,251.1976
20370,1205-0000009395,BOL,1,1,1,AJP,1,4182,20057,VSE,1100,1383,1100,1102,1,00:00.0,197.166,59.0317
20371,1205-0000009396,BOL,1,1,1,AJP,1,4188,20059,VSE,1100,1383,1100,1102,1,00:00.0,958.766,287.0557
20372,1205-0000009397,BOL,1,1,1,AJP,1,4191,20065,VSE,1100,1383,1100,1102,1,00:00.0,25.5,7.6347
20373,1205-0000009399,BOL,1,1,1,AJP,1,4193,20068,VSE,1100,1383,1100,1102,1,00:00.0,35.6,10.6587
20374,1205-0000009400,BOL,1,1,1,AJP,1,4184,20070,VSE,1100,1383,1100,1102,1,00:00.0,41.6,12.4551
20375,1205-0000009401,BOL,1,1,1,AJP,1,4183,20071,VSE,1100,1383,1100,1102,1,00:00.0,901.952,270.0455
20376,1205-0000009402,BOL,1,1,1,AJP,1,4196,20072,VSE,1100,1383,1100,1102,1,00:00.0,801.856,240.0766
20377,1205-0000009403,BOL,1,1,1,AJP,1,4195,200074,VSE,1100,1383,1100,1102,1,00:00.0,93.5,27.994
20378,1205-0000009404,BOL,1,1,1,AJP,1,4194,200075,VSE,1100,1383,1100,1102,1,00:00.0,127.398,38.1431
20379,1205-0000009405,BOL,1,1,1,AJP,1,4192,200076,VSE,1100,1383,1100,1102,1,00:00.0,161.5,48.3533
20380,1205-0000009406,BOL,1,1,1,AJP,1,4180,200077,VSE,1100,1383,1100,1102,1,00:00.0,104.856,31.394
20381,1205-0000009407,BOL,1,1,1,AJP,1,4181,200078,VSE,1100,1383,1100,1102,1,00:00.0,883.966,264.6605
20382,1205-0000009408,BOL,1,1,1,AJP,1,4187,20011,VSE,1100,1383,1100,1102,1,00:00.0,1090.822,326.5934
20383,1205-0000009409,BOL,1,1,1,AJP,1,4186,200084,VSE,1100,1383,1100,1102,1,00:00.0,1343,402.0958
20384,1205-0000009410,BOL,1,1,1,AJP,1,4185,20029,VSE,1100,1383,1100,1102,1,00:00.0,57.6,17.2455
20385,1205-0000009411,BOL,1,1,1,AJP,1,4190,200102,VSE,1100,1383,1100,1102,1,00:00.0,211,63.1737
20386,1205-0000009412,BOL,1,1,1,AJP,1,4182,20073,VSE,1100,1383,1100,1102,1,00:00.0,62.31,18.6557
20387,1205-0000009413,BOL,1,1,1,AJP,1,4188,20043,VSE,1100,1383,1100,1102,1,00:00.0,81.23,24.3204
20388,1205-0000009414,BOL,1,1,1,AJP,1,4191,20018,VSE,1100,1383,1100,1102,1,00:00.0,170.8,51.1377
20389,1205-0000009415,BOL,1,1,1,AJP,1,4189,200091,VSE,1100,1383,1100,1102,1,00:00.0,79.99,23.9491
20390,1205-0000009416,BOL,1,1,1,AJP,1,4193,20026,VSE,1100,1383,1100,1102,1,00:00.0,119.6,35.8084
20391,1205-0000009417,BOL,1,1,1,AJP,1,4184,200099,VSE,1100,1383,1100,1102,1,00:00.0,68.5,20.509
20392,1205-0000009418,BOL,1,1,1,AJP,1,4183,20047,VSE,1100,1383,1100,1102,1,00:00.0,35,10.479
20393,1205-0000009419,BOL,1,1,1,AJP,1,4196,20069,VSE,1100,1383,1100,1102,1,00:00.0,38.5,11.5269
20394,1205-0000009420,BOL,1,1,1,AJP,1,4195,20060,VSE,1100,1383,1100,1102,1,00:00.0,133,39.8204
20395,1205-0000009421,BOL,1,1,1,AJP,1,4194,20025,VSE,1100,1383,1100,1102,1,00:00.0,49.7,14.8802
20396,1205-0000009422,BOL,1,1,1,AJP,1,4192,200098,VSE,1100,1383,1100,1102,1,00:00.0,19.6,5.8683
20397,1205-0000009423,BOL,1,1,1,AJP,1,4180,20039,VSE,1100,1383,1100,1102,1,00:00.0,49.99,14.9671
20398,1205-0000009424,BOL,1,1,1,AJP,1,4181,20041,VSE,1100,1383,1100,1102,1,00:00.0,85.62,25.6347
20399,1205-0000009425,BOL,1,1,1,AJP,1,4187,20052,VSE,1100,1383,1100,1102,1,00:00.0,131.6,39.4012
20400,1205-0000009426,BOL,1,1,1,AJP,1,4186,20064,VSE,1100,1383,1100,1102,1,00:00.0,105.3,31.5269
20401,1205-0000009427,BOL,1,1,1,AJP,1,4185,20014,VSE,1100,1383,1100,1102,1,00:00.0,99.95,29.9251
20402,1205-0000009428,BOL,1,1,1,AJP,1,4190,200087,VSE,1100,1383,1100,1102,1,00:00.0,95,28.4431
20403,1205-0000009429,BOL,1,1,1,AJP,1,4182,20049,VSE,1100,1383,1100,1102,1,00:00.0,65.3,19.5509
20404,1205-0000009430,BOL,1,1,1,AJP,1,4188,20058,VSE,1100,1383,1100,1102,1,00:00.0,125.6,37.6048
20405,1205-0000009431,BOL,1,1,1,AJP,1,4191,20063,VSE,1100,1383,1100,1102,1,00:00.0,68.95,20.6437
20406,1205-0000009432,BOL,1,1,1,AJP,1,4189,20067,VSE,1100,1383,1100,1102,1,00:00.0,21.6,6.4671
20407,1205-0000009433,BOL,1,1,1,AJP,1,4193,20050,VSE,1100,1383,1100,1102,1,00:00.0,151.9,45.479
20408,1205-0000009434,BOL,1,1,1,AJP,1,4184,20056,VSE,1100,1383,1100,1102,1,00:00.0,42.3,12.6647
20409,1205-0000009435,BOL,1,1,1,AJP,1,4183,20040,VSE,1100,1383,1100,1102,1,00:00.0,125.6,37.6048
20410,1205-0000009436,BOL,1,1,1,AJP,1,4196,20019,VSE,1100,1383,1100,1102,1,00:00.0,349,104.491
20411,1205-0000009437,BOL,1,1,1,AJP,1,4195,200092,VSE,1100,1383,1100,1102,1,00:00.0,123.5,36.976
20412,1205-0000009438,BOL,1,1,1,AJP,1,4194,20061,VSE,1100,1383,1100,1102,1,00:00.0,309.99,92.8114
20413,1205-0000009439,BOL,1,1,1,AJP,1,4192,20028,VSE,1100,1383,1100,1102,1,00:00.0,77.6,23.2335
20414,1205-0000009440,BOL,1,1,1,AJP,1,4180,200101,VSE,1100,1383,1100,1102,1,00:00.0,79.45,23.7874
20415,1205-0000009441,BOL,1,1,1,AJP,1,4181,20062,VSE,1100,1383,1100,1102,1,00:00.0,100,29.9401
20416,1205-0000009442,BOL,1,1,1,AJP,1,4187,20027,VSE,1100,1383,1100,1102,1,00:00.0,55.2,16.5269
20417,1205-0000009443,BOL,1,1,1,AJP,1,4186,200100,VSE,1100,1383,1100,1102,1,00:00.0,78.6,23.5329
20418,1205-0000009444,BOL,1,1,1,AJP,1,4185,20045,VSE,1100,1383,1100,1102,1,00:00.0,159,47.6048
20419,1205-0000009445,BOL,1,1,1,AJP,1,4190,20066,VSE,1100,1383,1100,1102,1,00:00.0,104.4,31.2575
20420,1205-0000009446,BOL,1,1,1,AJP,1,4182,20065,VSE,1100,1383,1100,1102,1,00:00.0,69.99,20.9551
20421,1205-0000009447,BOL,1,1,1,AJP,1,4188,20059,VSE,1100,1383,1100,1102,1,00:00.0,100.5,30.0898
20422,1205-0000009448,BOL,1,1,1,AJP,1,4191,20057,VSE,1100,1383,1100,1102,1,00:00.0,159.2,47.6647
20423,1205-0000009449,BOL,1,1,1,AJP,1,4189,20051,VSE,1100,1383,1100,1102,1,00:00.0,56.2,16.8263
20424,1205-0000009450,BOL,1,1,1,AJP,1,4193,20055,VSE,1100,1383,1100,1102,1,00:00.0,92.6,27.7246
20425,1205-0000009451,BOL,1,1,1,AJP,1,4184,20054,VSE,1100,1383,1100,1102,1,00:00.0,61.5,18.4132
20426,1205-0000009452,BOL,1,1,1,AJP,1,4183,20053,VSE,1100,1383,1100,1102,1,00:00.0,205.5,61.5269
20427,1205-0000009453,BOL,1,1,1,AJP,1,4196,20048,VSE,1100,1383,1100,1102,1,00:00.0,89.5,26.7964
20428,1205-0000009454,BOL,1,1,1,AJP,1,4195,20046,VSE,1100,1383,1100,1102,1,00:00.0,90.42,27.0719
20429,1205-0000009455,BOL,1,1,1,AJP,1,4194,20044,VSE,1100,1383,1100,1102,1,00:00.0,59.66,17.8623
20430,1205-0000009456,BOL,1,1,1,AJP,1,4192,20042,VSE,1100,1383,1100,1102,1,00:00.0,28.6,8.5629
20431,1205-0000009457,BOL,1,1,1,AJP,1,4180,20013,VSE,1100,1383,1100,1102,1,00:00.0,67.5,20.2096
20432,1205-0000009458,BOL,1,1,1,AJP,1,4181,20012,VSE,1100,1383,1100,1102,1,00:00.0,10.9,3.2635
20433,1205-0000009459,BOL,1,1,1,AJP,1,4187,20038,VSE,1100,1383,1100,1102,1,00:00.0,65.2,19.521
20434,1205-0000009460,BOL,1,1,1,AJP,1,4186,20037,VSE,1100,1383,1100,1102,1,00:00.0,126.51,37.8772
20435,1205-0000009461,BOL,1,1,1,AJP,1,4185,20036,VSE,1100,1383,1100,1102,1,00:00.0,45.6,13.6527
20436,1205-0000009462,BOL,1,1,1,AJP,1,4190,20035,VSE,1100,1383,1100,1102,1,00:00.0,59.3,17.7545
20437,1205-0000009463,BOL,1,1,1,AJP,1,4182,20034,VSE,1100,1383,1100,1102,1,00:00.0,67.8,20.2994
20438,1205-0000009464,BOL,1,1,1,AJP,1,4188,20033,VSE,1100,1383,1100,1102,1,00:00.0,259.99,77.8413
20439,1205-0000009465,BOL,1,1,1,AJP,1,4191,20032,VSE,1100,1383,1100,1102,1,00:00.0,157.6,47.1856
20440,1205-0000009466,BOL,1,1,1,AJP,1,4189,20031,VSE,1100,1383,1100,1102,1,00:00.0,74.15,22.2006
20441,1205-0000009467,BOL,1,1,1,AJP,1,4193,20030,VSE,1100,1383,1100,1102,1,00:00.0,984.3,294.7006
20442,1205-0000009468,BOL,1,1,1,AJP,1,4184,20024,VSE,1100,1383,1100,1102,1,00:00.0,275.23,82.4042
20443,1205-0000009469,BOL,1,1,1,AJP,1,4183,20023,VSE,1100,1383,1100,1102,1,00:00.0,611.796,183.1725
20444,1205-0000009470,BOL,1,1,1,AJP,1,4196,20022,VSE,1100,1383,1100,1102,1,00:00.0,257.89,77.2126
20445,1205-0000009471,BOL,1,1,1,AJP,1,4195,20021,VSE,1100,1383,1100,1102,1,00:00.0,523.43,156.7156
20446,1205-0000009472,BOL,1,1,1,AJP,1,4194,20020,VSE,1100,1383,1100,1102,1,00:00.0,339.966,101.7862
20447,1205-0000010223,BOL,1,1,1,AJP,1,4215,11019,VSE,1101,1422,1101,1103,1,00:00.0,6.8,2.0359
20448,1205-0000010224,BOL,1,1,1,AJP,1,4209,11077,VSE,1101,1422,1101,1103,1,00:00.0,259.99,77.8413
20449,1205-0000010225,BOL,1,1,1,AJP,1,4199,11094,VSE,1101,1422,1101,1103,1,00:00.0,35,10.479
20450,1205-0000010226,BOL,1,1,1,AJP,1,4208,11016,VSE,1101,1422,1101,1103,1,00:00.0,1191.7,356.7964
20451,1205-0000010227,BOL,1,1,1,AJP,1,4211,11072,VSE,1101,1422,1101,1103,1,00:00.0,1019.966,305.379
20452,1205-0000010228,BOL,1,1,1,AJP,1,4214,11076,VSE,1101,1422,1101,1103,1,00:00.0,263.5,78.8922
20453,1205-0000010229,BOL,1,1,1,AJP,1,4205,11007,VSE,1101,1422,1101,1103,1,00:00.0,376.856,112.8311
20454,1205-0000010230,BOL,1,1,1,AJP,1,4206,11082,VSE,1101,1422,1101,1103,1,00:00.0,336.566,100.7683
20455,1205-0000010231,BOL,1,1,1,AJP,1,4200,11067,VSE,1101,1422,1101,1103,1,00:00.0,490.11,146.7395
20456,1205-0000010232,BOL,1,1,1,AJP,1,4201,11069,VSE,1101,1422,1101,1103,1,00:00.0,68.5,20.509
20457,1205-0000010233,BOL,1,1,1,AJP,1,4207,11081,VSE,1101,1422,1101,1103,1,00:00.0,119.6,35.8084
20458,1205-0000010234,BOL,1,1,1,AJP,1,4204,11113,VSE,1101,1422,1101,1103,1,00:00.0,47.5,14.2216
20459,1205-0000010235,BOL,1,1,1,AJP,1,4203,11057,VSE,1101,1422,1101,1103,1,00:00.0,205.5,61.5269
20460,1205-0000010236,BOL,1,1,1,AJP,1,4216,11073,VSE,1101,1422,1101,1103,1,00:00.0,45.6,13.6527
20461,1205-0000010237,BOL,1,1,1,AJP,1,4202,11054,VSE,1101,1422,1101,1103,1,00:00.0,81.23,24.3204
20462,1205-0000010238,BOL,1,1,1,AJP,1,4210,11092,VSE,1101,1422,1101,1103,1,00:00.0,85.4,25.5689
20463,1205-0000010239,BOL,1,1,1,AJP,1,4215,11090,VSE,1101,1422,1101,1103,1,00:00.0,79.99,23.9491
20464,1205-0000010240,BOL,1,1,1,AJP,1,4209,11003,VSE,1101,1422,1101,1103,1,00:00.0,110.806,33.1754
20465,1205-0000010241,BOL,1,1,1,AJP,1,4199,11009,VSE,1101,1422,1101,1103,1,00:00.0,169.66,50.7964
20466,1205-0000010242,BOL,1,1,1,AJP,1,4208,11014,VSE,1101,1422,1101,1103,1,00:00.0,169.66,50.7964
20467,1205-0000010243,BOL,1,1,1,AJP,1,4211,11035,VSE,1101,1422,1101,1103,1,00:00.0,101.66,30.4371
20468,1205-0000010244,BOL,1,1,1,AJP,1,4214,11063,VSE,1101,1422,1101,1103,1,00:00.0,142.766,42.7443
20469,1205-0000010245,BOL,1,1,1,AJP,1,4205,11108,VSE,1101,1422,1101,1103,1,00:00.0,162.826,48.7503
20470,1205-0000010246,BOL,1,1,1,AJP,1,4206,11040,VSE,1101,1422,1101,1103,1,00:00.0,200.26,59.9581
20471,1205-0000010247,BOL,1,1,1,AJP,1,4200,11001,VSE,1101,1422,1101,1103,1,00:00.0,101.66,30.4371
20472,1205-0000010248,BOL,1,1,1,AJP,1,4201,11071,VSE,1101,1422,1101,1103,1,00:00.0,135.66,40.6168
20473,1205-0000010249,BOL,1,1,1,AJP,1,4207,11032,VSE,1101,1422,1101,1103,1,00:00.0,67.66,20.2575
20474,1205-0000010250,BOL,1,1,1,AJP,1,4204,11031,VSE,1101,1422,1101,1103,1,00:00.0,65.2,19.521
20475,1205-0000010251,BOL,1,1,1,AJP,1,4203,11042,VSE,1101,1422,1101,1103,1,00:00.0,559.99,167.6617
20476,1205-0000010252,BOL,1,1,1,AJP,1,4216,11106,VSE,1101,1422,1101,1103,1,00:00.0,67.83,20.3084
20477,1205-0000010253,BOL,1,1,1,AJP,1,4202,11109,VSE,1101,1422,1101,1103,1,00:00.0,408.34,122.2575
20478,1205-0000010254,BOL,1,1,1,AJP,1,4210,11041,VSE,1101,1422,1101,1103,1,00:00.0,985.966,295.1994
20479,1205-0000010255,BOL,1,1,1,AJP,1,4215,11033,VSE,1101,1422,1101,1103,1,00:00.0,221,66.1677
20480,1205-0000010256,BOL,1,1,1,AJP,1,4209,11065,VSE,1101,1422,1101,1103,1,00:00.0,703.766,210.7084
20481,1205-0000010257,BOL,1,1,1,AJP,1,4199,11060,VSE,1101,1422,1101,1103,1,00:00.0,744.532,222.9138
20482,1205-0000010258,BOL,1,1,1,AJP,1,4208,11023,VSE,1101,1422,1101,1103,1,00:00.0,1035.98,310.1737
20483,1205-0000010259,BOL,1,1,1,AJP,1,4211,11064,VSE,1101,1422,1101,1103,1,00:00.0,2059,616.4671
20484,1205-0000010260,BOL,1,1,1,AJP,1,4214,11005,VSE,1101,1422,1101,1103,1,00:00.0,115.6,34.6108
20485,1205-0000010261,BOL,1,1,1,AJP,1,4205,11107,VSE,1101,1422,1101,1103,1,00:00.0,901,269.7605
20486,1205-0000010262,BOL,1,1,1,AJP,1,4206,11013,VSE,1101,1422,1101,1103,1,00:00.0,1359.966,407.1754
20487,1205-0000010263,BOL,1,1,1,AJP,1,4200,11048,VSE,1101,1422,1101,1103,1,00:00.0,16.9,5.0599
20488,1205-0000010264,BOL,1,1,1,AJP,1,4201,11021,VSE,1101,1422,1101,1103,1,00:00.0,5779.966,1730.5287
20489,1205-0000010265,BOL,1,1,1,AJP,1,4207,11097,VSE,1101,1422,1101,1103,1,00:00.0,75.6,22.6347
20490,1205-0000010266,BOL,1,1,1,AJP,1,4204,11059,VSE,1101,1422,1101,1103,1,00:00.0,23.98,7.1796
20491,1205-0000010267,BOL,1,1,1,AJP,1,4203,11045,VSE,1101,1422,1101,1103,1,00:00.0,13.5,4.0419
20492,1205-0000010268,BOL,1,1,1,AJP,1,4216,11047,VSE,1101,1422,1101,1103,1,00:00.0,142.8,42.7545
20493,1205-0000010269,BOL,1,1,1,AJP,1,4202,11061,VSE,1101,1422,1101,1103,1,00:00.0,442,132.3353
20494,1205-0000010270,BOL,1,1,1,AJP,1,4210,11102,VSE,1101,1422,1101,1103,1,00:00.0,285.6,85.509
20495,1205-0000010271,BOL,1,1,1,AJP,1,4215,11088,VSE,1101,1422,1101,1103,1,00:00.0,28.866,8.6425
20496,1205-0000010272,BOL,1,1,1,AJP,1,4209,11086,VSE,1101,1422,1101,1103,1,00:00.0,76.5,22.9042
20497,1205-0000010273,BOL,1,1,1,AJP,1,4199,11105,VSE,1101,1422,1101,1103,1,00:00.0,52.2,15.6287
20498,1205-0000010274,BOL,1,1,1,AJP,1,4208,11080,VSE,1101,1422,1101,1103,1,00:00.0,917.966,274.8401
20499,1205-0000010275,BOL,1,1,1,AJP,1,4211,11070,VSE,1101,1422,1101,1103,1,00:00.0,674.9,202.0659
20500,1205-0000010276,BOL,1,1,1,AJP,1,4214,11093,VSE,1101,1422,1101,1103,1,00:00.0,1358.3,406.6766
20501,1205-0000010277,BOL,1,1,1,AJP,1,4205,11043,VSE,1101,1422,1101,1103,1,00:00.0,482.46,144.4491
20502,1205-0000010278,BOL,1,1,1,AJP,1,4206,11008,VSE,1101,1422,1101,1103,1,00:00.0,879,263.1737
20503,1205-0000010279,BOL,1,1,1,AJP,1,4200,11058,VSE,1101,1422,1101,1103,1,00:00.0,789.9,236.497
20504,1205-0000010280,BOL,1,1,1,AJP,1,4201,11068,VSE,1101,1422,1101,1103,1,00:00.0,237.966,71.2473
20505,1205-0000010281,BOL,1,1,1,AJP,1,4207,11096,VSE,1101,1422,1101,1103,1,00:00.0,459,137.4251
20506,1205-0000010282,BOL,1,1,1,AJP,1,4204,11034,VSE,1101,1422,1101,1103,1,00:00.0,5436.6,1627.7246
20507,1205-0000010283,BOL,1,1,1,AJP,1,4203,11010,VSE,1101,1422,1101,1103,1,00:00.0,173.366,51.906
20508,1205-0000010284,BOL,1,1,1,AJP,1,4216,11089,VSE,1101,1422,1101,1103,1,00:00.0,17,5.0898
20509,1205-0000010285,BOL,1,1,1,AJP,1,4202,11066,VSE,1101,1422,1101,1103,1,00:00.0,510,152.6946
20510,1205-0000010286,BOL,1,1,1,AJP,1,4210,11100,VSE,1101,1422,1101,1103,1,00:00.0,581.366,174.0617
20511,1205-0000010287,BOL,1,1,1,AJP,1,4215,11024,VSE,1101,1422,1101,1103,1,00:00.0,78.6,23.5329
20512,1205-0000010288,BOL,1,1,1,AJP,1,4209,11022,VSE,1101,1422,1101,1103,1,00:00.0,149.99,44.9072
20513,1205-0000010289,BOL,1,1,1,AJP,1,4199,11030,VSE,1101,1422,1101,1103,1,00:00.0,35,10.479
20514,1205-0000010290,BOL,1,1,1,AJP,1,4208,11015,VSE,1101,1422,1101,1103,1,00:00.0,169.99,50.8952
20515,1205-0000010291,BOL,1,1,1,AJP,1,4211,11098,VSE,1101,1422,1101,1103,1,00:00.0,199.9,59.8503
20516,1205-0000010292,BOL,1,1,1,AJP,1,4214,11044,VSE,1101,1422,1101,1103,1,00:00.0,230,68.8623
20517,1205-0000010293,BOL,1,1,1,AJP,1,4205,11087,VSE,1101,1422,1101,1103,1,00:00.0,509.252,152.4707
20518,1205-0000010294,BOL,1,1,1,AJP,1,4206,11112,VSE,1101,1422,1101,1103,1,00:00.0,71.57,21.4281
20519,1205-0000010295,BOL,1,1,1,AJP,1,4200,11012,VSE,1101,1422,1101,1103,1,00:00.0,151.13,45.2485
20520,1205-0000010296,BOL,1,1,1,AJP,1,4201,11049,VSE,1101,1422,1101,1103,1,00:00.0,865.64,259.1737
20521,1205-0000010297,BOL,1,1,1,AJP,1,4207,11101,VSE,1101,1422,1101,1103,1,00:00.0,6053.7,1812.485
20522,1205-0000010298,BOL,1,1,1,AJP,1,4204,11051,VSE,1101,1422,1101,1103,1,00:00.0,8499.966,2544.9
20523,1205-0000010299,BOL,1,1,1,AJP,1,4203,11095,VSE,1101,1422,1101,1103,1,00:00.0,96.9,29.012
20524,1205-0000010300,BOL,1,1,1,AJP,1,4216,11050,VSE,1101,1422,1101,1103,1,00:00.0,2228.7,667.2754
20525,1205-0000010301,BOL,1,1,1,AJP,1,4202,11055,VSE,1101,1422,1101,1103,1,00:00.0,266.73,79.8593
20526,1205-0000010302,BOL,1,1,1,AJP,1,4210,11052,VSE,1101,1422,1101,1103,1,00:00.0,663,198.503
20527,1205-0000010303,BOL,1,1,1,AJP,1,4215,11028,VSE,1101,1422,1101,1103,1,00:00.0,1397.4,418.3832
20528,1205-0000010304,BOL,1,1,1,AJP,1,4209,11002,VSE,1101,1422,1101,1103,1,00:00.0,4251.7,1272.9641
20529,1205-0000010305,BOL,1,1,1,AJP,1,4199,11004,VSE,1101,1422,1101,1103,1,00:00.0,125.6,37.6048
20530,1205-0000010306,BOL,1,1,1,AJP,1,4208,11056,VSE,1101,1422,1101,1103,1,00:00.0,50,14.9701
20531,1205-0000010307,BOL,1,1,1,AJP,1,4211,11091,VSE,1101,1422,1101,1103,1,00:00.0,271.558,81.3048
20532,1205-0000010308,BOL,1,1,1,AJP,1,4214,11029,VSE,1101,1422,1101,1103,1,00:00.0,61.5,18.4132
20533,1205-0000010309,BOL,1,1,1,AJP,1,4205,11006,VSE,1101,1422,1101,1103,1,00:00.0,99.99,29.9371
20534,1205-0000010310,BOL,1,1,1,AJP,1,4206,11110,VSE,1101,1422,1101,1103,1,00:00.0,78.6,23.5329
20535,1205-0000010311,BOL,1,1,1,AJP,1,4200,11027,VSE,1101,1422,1101,1103,1,00:00.0,68,20.3593
20536,1205-0000010312,BOL,1,1,1,AJP,1,4201,11018,VSE,1101,1422,1101,1103,1,00:00.0,85,25.4491
20537,1205-0000010313,BOL,1,1,1,AJP,1,4207,11026,VSE,1101,1422,1101,1103,1,00:00.0,112.88,33.7964
20538,1205-0000010314,BOL,1,1,1,AJP,1,4204,11104,VSE,1101,1422,1101,1103,1,00:00.0,40.8,12.2156
20539,1205-0000010315,BOL,1,1,1,AJP,1,4203,11039,VSE,1101,1422,1101,1103,1,00:00.0,52.7,15.7784
20540,1205-0000010316,BOL,1,1,1,AJP,1,4216,11085,VSE,1101,1422,1101,1103,1,00:00.0,125.6,37.6048
20541,1205-0000010317,BOL,1,1,1,AJP,1,4202,11011,VSE,1101,1422,1101,1103,1,00:00.0,2480.3,742.6048
20542,1205-0000010318,BOL,1,1,1,AJP,1,4210,11075,VSE,1101,1422,1101,1103,1,00:00.0,89.5,26.7964
20543,1205-0000010319,BOL,1,1,1,AJP,1,4215,11036,VSE,1101,1422,1101,1103,1,00:00.0,65.2,19.521
20544,1205-0000010320,BOL,1,1,1,AJP,1,4209,11078,VSE,1101,1422,1101,1103,1,00:00.0,55.1,16.497
20545,1205-0000010321,BOL,1,1,1,AJP,1,4199,11017,VSE,1101,1422,1101,1103,1,00:00.0,39.6,11.8563
20546,1205-0000010322,BOL,1,1,1,AJP,1,4208,11020,VSE,1101,1422,1101,1103,1,00:00.0,21.6,6.4671
20547,1205-0000010323,BOL,1,1,1,AJP,1,4211,11046,VSE,1101,1422,1101,1103,1,00:00.0,19.99,5.985
20548,1205-0000010324,BOL,1,1,1,AJP,1,4214,11053,VSE,1101,1422,1101,1103,1,00:00.0,56.3,16.8563
20549,1205-0000010325,BOL,1,1,1,AJP,1,4205,11083,VSE,1101,1422,1101,1103,1,00:00.0,452.404,135.4503
20550,1205-0000010326,BOL,1,1,1,AJP,1,4206,11103,VSE,1101,1422,1101,1103,1,00:00.0,1191.7,356.7964
20551,1205-0000010327,BOL,1,1,1,AJP,1,4200,11038,VSE,1101,1422,1101,1103,1,00:00.0,509.49,152.5419
20552,1205-0000010328,BOL,1,1,1,AJP,1,4201,11062,VSE,1101,1422,1101,1103,1,00:00.0,2548.3,762.9641
20553,1205-0000010329,BOL,1,1,1,AJP,1,4207,11079,VSE,1101,1422,1101,1103,1,00:00.0,8500,2544.9102
20554,1205-0000010330,BOL,1,1,1,AJP,1,4204,11111,VSE,1101,1422,1101,1103,1,00:00.0,747.966,223.9419
20555,1205-0000010331,BOL,1,1,1,AJP,1,4203,NULL,VSE,1101,1422,1101,1103,1,00:00.0,198.56,59.4491
20556,1205-0000010332,BOL,1,1,1,AJP,1,4216,11037,VSE,1101,1422,1101,1103,1,00:00.0,149.532,44.7701
20557,1205-0000010333,BOL,1,1,1,AJP,1,4202,11084,VSE,1101,1422,1101,1103,1,00:00.0,62.31,18.6557
20558,1205-0000010334,BOL,1,1,1,AJP,1,4210,11099,VSE,1101,1422,1101,1103,1,00:00.0,414.596,124.1305
20559,1205-0000010335,BOL,1,1,1,AJP,1,4215,11025,VSE,1101,1422,1101,1103,1,00:00.0,131.274,39.3036
20560,1205-0000010336,BOL,1,1,1,AJP,1,4209,11083,VSE,1101,1422,1101,1103,1,00:00.0,197.37,59.0928
20561,1205-0000010337,BOL,1,1,1,AJP,1,4199,11103,VSE,1101,1422,1101,1103,1,00:00.0,197.166,59.0317
20562,1205-0000010338,BOL,1,1,1,AJP,1,4208,11038,VSE,1101,1422,1101,1103,1,00:00.0,22.3,6.6766
20563,1205-0000010339,BOL,1,1,1,AJP,1,4211,11062,VSE,1101,1422,1101,1103,1,00:00.0,8499.966,2544.9
20564,1205-0000010340,BOL,1,1,1,AJP,1,4214,11079,VSE,1101,1422,1101,1103,1,00:00.0,8499.966,2544.9
