IDVenta,CodigoProducto,Cantidad,Venta_MonNacional,Venta_MonExtranjera,Descuento_MonNacional,Descuento_MonExtranjera,Impuesto_MonNacional,Impuesto_MonExtranjera,Costo_MonNacional,Costo_MonExtranjera,Codigo_UnidadMedida,Codigo_UnidadMedida_Venta
22989,2151,1,559.99,172.3046,0,0,106.3981,32.7379,369.5934,113.721,UNI,NULL
22990,2159,1,199.99,61.5354,0,0,37.9981,11.6917,131.9934,40.6134,UNI,NULL
22991,3030,1,77.6,23.8769,0,0,14.744,4.5366,31.816,9.7895,UNI,NULL
22992,3036,2,99.4,30.5846,0,0,18.886,5.8111,8.946,2.7526,UNI,NULL
22993,3042,1,79.45,24.4462,0,0,15.0955,4.6448,14.301,4.4003,UNI,NULL
22994,3043,1,56.2,17.2923,0,0,10.678,3.2855,10.116,3.1126,UNI,NULL
22995,4016,1,76.5,23.5385,0,0,14.535,4.4723,26.2913,8.0896,UNI,NULL
22996,4022,1,68,20.9231,0,0,12.92,3.9754,23.37,7.1908,UNI,NULL
22997,3054,2,39.2,12.0615,0,0,7.448,2.2917,8.82,2.7138,UNI,NULL
22998,2033,1,55.3,17.0154,0,0,10.507,3.2329,24.885,7.6569,UNI,NULL
22999,1036,1,135.966,41.8357,0,0,25.8335,7.9488,79.7801,24.5477,UNI,NULL
23000,1033,1,152.592,46.9514,0,0,28.9925,8.9208,89.5356,27.5494,UNI,NULL
23001,1021,1,3399.966,1046.1434,509.9949,156.9215,645.9935,198.7672,1994.9801,613.84,UNI,NULL
23002,1026,1,2582.3,794.5538,0,0,490.637,150.9652,1515.2025,466.2162,UNI,NULL
23003,1013,1,1445,444.6154,0,0,274.55,84.4769,847.875,260.8846,UNI,NULL
23004,1006,1,275.23,84.6862,0,0,52.2937,16.0904,161.4953,49.6909,UNI,NULL
23005,1122,1,416.5,128.1538,0,0,79.135,24.3492,181.545,55.86,UNI,NULL
23006,1114,1,703.766,216.5434,0,0,133.7155,41.1432,306.7592,94.3874,UNI,NULL
23007,1065,1,901,277.2308,0,0,171.19,52.6738,377.625,116.1923,UNI,NULL
23008,1069,1,2480.3,763.1692,0,0,471.257,145.0022,1039.5375,319.8577,UNI,NULL
23009,1068,1,1359.966,418.4511,0,0,258.3935,79.5057,569.9858,175.3802,UNI,NULL
23010,3006,1,35,10.7692,0,0,6.65,2.0462,7.35,2.2615,UNI,NULL
23011,4014,1,185.3,57.0154,0,0,35.207,10.8329,63.6833,19.5949,UNI,NULL
23012,4013,1,67.966,20.9126,0,0,12.9135,3.9734,23.3583,7.1872,UNI,NULL
23013,4135,1,10.2,3.1385,0,0,1.938,0.5963,3.249,0.9997,UNI,NULL
23014,4057,1,97.478,29.9932,0,0,18.5208,5.6987,26.9641,8.2966,UNI,NULL
23015,4058,1,67.966,20.9126,0,0,12.9135,3.9734,18.8006,5.7848,UNI,NULL
23016,4129,1,169.97,52.2985,0,0,32.2943,9.9367,54.1392,16.6582,UNI,NULL
23017,4061,1,268.6,82.6462,0,0,51.034,15.7028,74.2995,22.8614,UNI,NULL
23018,4111,1,40.8,12.5538,0,0,7.752,2.3852,16.758,5.1563,UNI,NULL
23019,1010,1,339.966,104.6049,0,0,64.5935,19.8749,199.4801,61.3785,UNI,NULL
23020,2105,1,38.54,11.8585,0,0,7.3226,2.2531,7.3226,2.2531,UNI,NULL
23021,2148,1,1356.6,417.4154,0,0,257.754,79.3089,750.519,230.9289,UNI,NULL
23022,2154,1,2499,768.9231,0,0,474.81,146.0954,1649.34,507.4892,UNI,NULL
23023,2158,1,329.63,101.4246,0,0,62.6297,19.2707,182.363,56.1117,UNI,NULL
23024,4137,6,20.4,6.2769,0,0,3.876,1.1926,1.083,0.3332,UNI,NULL
23025,2062,3,52.32,16.0985,0,0,9.9408,3.0587,4.1856,1.2879,UNI,NULL
23026,1040,1,67.592,20.7975,0,0,12.8425,3.9515,39.6606,12.2033,UNI,NULL
23027,2113,1,801.856,246.7249,0,0,152.3526,46.8777,475.8645,146.4198,UNI,NULL
23028,2112,1,901.952,277.5237,0,0,171.3709,52.7295,535.2775,164.7008,UNI,NULL
23029,2111,1,1760.01,541.5415,0,0,334.4019,102.8929,89.3201,27.4831,UNI,NULL
23030,2110,1,1094.528,336.7778,0,0,207.9603,63.9878,649.885,199.9646,UNI,NULL
23031,3012,1,78.6,24.1846,0,0,14.934,4.5951,16.506,5.0788,UNI,NULL
23032,4138,8,27.2,8.3692,0,0,5.168,1.5902,1.083,0.3332,UNI,NULL
23033,2077,1,12.3,3.7846,0,0,2.337,0.7191,4.305,1.3246,UNI,NULL
23034,2076,1,16.3,5.0154,0,0,3.097,0.9529,5.705,1.7554,UNI,NULL
23035,3010,1,159,48.9231,0,0,30.21,9.2954,33.39,10.2738,UNI,NULL
23036,1142,1,8500,2615.3846,1275,392.3077,1615,496.9231,5272.5,1622.3077,UNI,NULL
23037,2135,1,1999,615.0769,0,0,379.81,116.8646,1319.34,405.9508,UNI,NULL
23038,2141,1,2000,615.3846,0,0,380,116.9231,1320,406.1538,UNI,NULL
23039,2146,1,3740,1150.7692,561,172.6154,710.6,218.6462,2468.4,759.5077,UNI,NULL
23040,4058,1,67.966,20.9126,0,0,12.9135,3.9734,18.8006,5.7848,UNI,NULL
23041,4077,1,236.3,72.7077,0,0,44.897,13.8145,91.1145,28.0352,UNI,NULL
23042,4087,1,93.33,28.7169,0,0,17.7327,5.4562,35.987,11.0729,UNI,NULL
23043,4113,1,53.108,16.3409,0,0,10.0905,3.1048,21.8133,6.7118,UNI,NULL
23044,4119,1,25.5,7.8462,0,0,4.845,1.4908,10.4738,3.2227,UNI,NULL
23045,4121,1,146.2,44.9846,0,0,27.778,8.5471,46.569,14.3289,UNI,NULL
23046,4128,1,169.966,52.2972,0,0,32.2935,9.9365,54.1392,16.6582,UNI,NULL
23047,4129,1,169.966,52.2972,0,0,32.2935,9.9365,54.1392,16.6582,UNI,NULL
23048,1157,1,492.966,151.6818,0,0,93.6635,28.8195,305.7839,94.0874,UNI,NULL
23049,1006,1,275.23,84.6862,0,0,52.2937,16.0904,161.4953,49.6909,UNI,NULL
23050,1004,1,229.5,70.6154,0,0,43.605,13.4169,134.6625,41.4346,UNI,NULL
23051,1146,1,6459.966,1987.6818,968.9949,298.1523,1227.3935,377.6595,4007.0789,1232.9474,UNI,NULL
23052,2067,1,51.45,15.8308,0,0,9.7755,3.0078,12.348,3.7994,UNI,NULL
23053,2159,1,199.99,61.5354,0,0,37.9981,11.6917,131.9934,40.6134,UNI,NULL
23054,1131,1,2699.6,830.6462,0,0,512.924,157.8228,1674.546,515.2449,UNI,NULL
23055,3039,2,131.6,40.4923,0,0,25.004,7.6935,11.844,3.6443,UNI,NULL
23056,2034,1,78.6,24.1846,0,0,14.934,4.5951,35.37,10.8831,UNI,NULL
23057,1053,1,474.3,145.9385,0,0,90.117,27.7283,278.3025,85.6315,UNI,NULL
23058,1027,1,3739.456,1150.6018,560.9184,172.5903,710.4966,218.6143,2194.1808,675.1326,UNI,NULL
23059,1030,1,1903.966,585.8357,0,0,361.7535,111.3088,1117.1801,343.7477,UNI,NULL
23060,2147,1,4500,1384.6154,675,207.6923,855,263.0769,2970,913.8462,UNI,NULL
23061,2021,1,24.5,7.5385,0,0,4.655,1.4323,11.025,3.3923,UNI,NULL
23062,2134,1,2059,633.5385,0,0,391.21,120.3723,1358.94,418.1354,UNI,NULL
23063,4031,1,96.9,29.8154,0,0,18.411,5.6649,33.3023,10.2469,UNI,NULL
23064,2023,1,75.6,23.2615,0,0,14.364,4.4197,34.02,10.4677,UNI,NULL
23065,2020,1,13.5,4.1538,0,0,2.565,0.7892,6.075,1.8692,UNI,NULL
23066,2136,1,1980,609.2308,0,0,376.2,115.7538,1306.8,402.0923,UNI,NULL
23067,2029,2,211.2,64.9846,0,0,40.128,12.3471,47.52,14.6215,UNI,NULL
23068,2028,1,85.6,26.3385,0,0,16.264,5.0043,38.52,11.8523,UNI,NULL
23069,2027,1,75.6,23.2615,0,0,14.364,4.4197,34.02,10.4677,UNI,NULL
23070,2141,1,2000,615.3846,0,0,380,116.9231,1320,406.1538,UNI,NULL
23071,2138,1,2059,633.5385,0,0,391.21,120.3723,1358.94,418.1354,UNI,NULL
23072,2146,1,3740,1150.7692,561,172.6154,710.6,218.6462,2468.4,759.5077,UNI,NULL
23073,1042,1,452.404,139.2012,0,0,85.9568,26.4482,318.535,98.0108,UNI,NULL
23074,2156,1,482.46,148.4492,0,0,91.6674,28.2054,266.9139,82.1274,UNI,NULL
23075,2135,1,1999,615.0769,0,0,379.81,116.8646,1319.34,405.9508,UNI,NULL
23076,2140,1,2059,633.5385,0,0,391.21,120.3723,1358.94,418.1354,UNI,NULL
23077,4128,1,169.966,52.2972,0,0,32.2935,9.9365,54.1392,16.6582,UNI,NULL
23078,4136,2,238,73.2308,0,0,45.22,13.9138,37.905,11.6631,UNI,NULL
23079,4132,6,26.52,8.16,0,0,5.0388,1.5504,1.4079,0.4332,UNI,NULL
23080,4131,8,35.36,10.88,0,0,6.7184,2.0672,1.4079,0.4332,UNI,NULL
23081,4130,5,22.1,6.8,0,0,4.199,1.292,1.4079,0.4332,UNI,NULL
23082,4127,1,185.3,57.0154,0,0,35.207,10.8329,59.0235,18.1611,UNI,NULL
23083,4124,1,136,41.8462,0,0,25.84,7.9508,43.32,13.3292,UNI,NULL
23084,4120,1,146.2,44.9846,0,0,27.778,8.5471,46.569,14.3289,UNI,NULL
23085,4138,5,17,5.2308,0,0,3.23,0.9938,1.083,0.3332,UNI,NULL
23086,4137,2,6.8,2.0923,0,0,1.292,0.3975,1.083,0.3332,UNI,NULL
23087,4134,3,30.6,9.4154,0,0,5.814,1.7889,3.249,0.9997,UNI,NULL
23088,4133,4,40.8,12.5538,0,0,7.752,2.3852,3.249,0.9997,UNI,NULL
23089,4135,2,20.4,6.2769,0,0,3.876,1.1926,3.249,0.9997,UNI,NULL
23090,4129,1,169.966,52.2972,0,0,32.2935,9.9365,54.1392,16.6582,UNI,NULL
23091,4121,2,292.4,89.9692,0,0,55.556,17.0942,46.569,14.3289,UNI,NULL
23092,4126,2,240.72,74.0677,0,0,45.7368,14.0729,38.3382,11.7964,UNI,NULL
23093,4125,1,83.3,25.6308,0,0,15.827,4.8698,26.5335,8.1642,UNI,NULL
23094,4139,10,17,5.2308,0,0,3.23,0.9938,0.5415,0.1666,UNI,NULL
23095,4012,1,84.966,26.1434,0,0,16.1435,4.9672,29.2008,8.9849,UNI,NULL
23096,2047,1,48.72,14.9908,0,0,9.2568,2.8482,20.4624,6.2961,UNI,NULL
23097,2102,1,29.6,9.1077,0,0,5.624,1.7305,5.624,1.7305,UNI,NULL
23098,3045,1,55.2,16.9846,0,0,10.488,3.2271,9.936,3.0572,UNI,NULL
23099,1072,1,510,156.9231,0,0,96.9,29.8154,213.75,65.7692,UNI,NULL
23100,1073,1,747.966,230.1434,0,0,142.1135,43.7272,313.4858,96.4572,UNI,NULL
23101,2135,1,1999,615.0769,0,0,379.81,116.8646,1319.34,405.9508,UNI,NULL
23102,2141,1,2000,615.3846,0,0,380,116.9231,1320,406.1538,UNI,NULL
23103,2146,1,3740,1150.7692,561,172.6154,710.6,218.6462,2468.4,759.5077,UNI,NULL
23104,1146,1,6459.966,1987.6818,968.9949,298.1523,1227.3935,377.6595,4007.0789,1232.9474,UNI,NULL
23105,2159,1,199.99,61.5354,0,0,37.9981,11.6917,131.9934,40.6134,UNI,NULL
23106,1131,1,2699.6,830.6462,0,0,512.924,157.8228,1674.546,515.2449,UNI,NULL
23107,1053,1,474.3,145.9385,0,0,90.117,27.7283,278.3025,85.6315,UNI,NULL
23108,1027,1,3739.456,1150.6018,560.9184,172.5903,710.4966,218.6143,2194.1808,675.1326,UNI,NULL
23109,1030,1,1903.966,585.8357,0,0,361.7535,111.3088,1117.1801,343.7477,UNI,NULL
23110,1054,1,476,142.515,0,0,90.44,27.0778,279.3,83.6228,UNI,NULL
23111,1049,1,879,263.1737,0,0,167.01,50.003,615.3,184.2216,UNI,NULL
23112,1047,1,809,242.2156,0,0,153.71,46.021,566.3,169.5509,UNI,NULL
23113,1003,1,266.73,79.8593,0,0,50.6787,15.1733,156.5078,46.8586,UNI,NULL
23114,1009,1,523.43,156.7156,0,0,99.4517,29.776,307.1303,91.9552,UNI,NULL
23115,1007,1,611.796,183.1725,0,0,116.2412,34.8028,358.9803,107.4791,UNI,NULL
23116,1020,1,917.966,274.8401,0,0,174.4135,52.2196,538.6301,161.2665,UNI,NULL
23117,1015,1,637.5,190.8683,0,0,121.125,36.265,374.0625,111.9948,UNI,NULL
23118,1028,1,2228.7,667.2754,0,0,423.453,126.7823,1307.7225,391.5337,UNI,NULL
23119,1027,1,3739.456,1119.5976,560.9184,167.9396,710.4966,212.7235,2194.1808,656.9404,UNI,NULL
23120,1030,1,1903.966,570.0497,0,0,361.7535,108.3094,1117.1801,334.4851,UNI,NULL
23121,1075,1,642.26,192.2934,0,0,122.0294,36.5357,269.1825,80.5936,UNI,NULL
23122,1076,1,642.26,192.2934,0,0,122.0294,36.5357,269.1825,80.5936,UNI,NULL
23123,1085,1,775.472,232.1772,0,0,147.3397,44.1137,325.014,97.3096,UNI,NULL
23124,1086,1,663,198.503,0,0,125.97,37.7156,277.875,83.1961,UNI,NULL
23125,1091,1,151.13,45.2485,0,0,28.7147,8.5972,63.3413,18.9645,UNI,NULL
23126,1109,1,783.7,234.6407,0,0,148.903,44.5817,341.601,102.2757,UNI,NULL
23127,1123,1,1397.4,418.3832,0,0,265.506,79.4928,609.102,182.3659,UNI,NULL
23128,1126,1,865.64,259.1737,0,0,164.4716,49.243,377.3172,112.9692,UNI,NULL
23129,1134,1,6053.7,1812.485,908.055,271.8728,1150.203,344.3722,3755.0745,1124.2738,UNI,NULL
23130,1147,1,4251.7,1272.9641,637.755,190.9446,807.823,241.8632,2637.3045,789.6121,UNI,NULL
23131,1148,1,8499.966,2544.9,1274.9949,381.735,1614.9935,483.531,5272.4789,1578.5865,UNI,NULL
23132,1154,1,674.9,202.0659,0,0,128.231,38.3925,418.6365,125.3403,UNI,NULL
23133,1158,1,1358.3,406.6766,0,0,258.077,77.2686,842.5455,252.2591,UNI,NULL
23134,2002,1,41.6,12.4551,0,0,7.904,2.3665,18.72,5.6048,UNI,NULL
23135,2004,1,56.2,16.8263,0,0,10.678,3.197,25.29,7.5719,UNI,NULL
23136,2005,1,18.6,5.5689,0,0,3.534,1.0581,8.37,2.506,UNI,NULL
23137,4122,1,169.966,50.888,0,0,32.2935,9.6687,54.1392,16.2093,UNI,NULL
23138,4120,1,146.2,43.7725,0,0,27.778,8.3168,46.569,13.9428,UNI,NULL
23139,4138,1,3.4,1.018,0,0,0.646,0.1934,1.083,0.3243,UNI,NULL
23140,4135,1,10.2,3.0539,0,0,1.938,0.5802,3.249,0.9728,UNI,NULL
23141,4136,2,238,71.2575,0,0,45.22,13.5389,37.905,11.3488,UNI,NULL
23142,4125,1,83.3,24.9401,0,0,15.827,4.7386,26.5335,7.9442,UNI,NULL
23143,4123,1,86.7,25.9581,0,0,16.473,4.932,27.6165,8.2684,UNI,NULL
23144,4121,1,146.2,43.7725,0,0,27.778,8.3168,46.569,13.9428,UNI,NULL
23145,4137,1,3.4,1.018,0,0,0.646,0.1934,1.083,0.3243,UNI,NULL
23146,4132,1,4.42,1.3234,0,0,0.8398,0.2514,1.4079,0.4215,UNI,NULL
23147,4131,1,4.42,1.3234,0,0,0.8398,0.2514,1.4079,0.4215,UNI,NULL
23148,4130,1,4.42,1.3234,0,0,0.8398,0.2514,1.4079,0.4215,UNI,NULL
23149,4124,2,272,81.4371,0,0,51.68,15.4731,43.32,12.9701,UNI,NULL
23150,4127,2,370.6,110.9581,0,0,70.414,21.082,59.0235,17.6717,UNI,NULL
23151,2062,1,17.44,5.2216,0,0,3.3136,0.9921,4.1856,1.2532,UNI,NULL
23152,2064,1,21.1,6.3174,0,0,4.009,1.2003,5.064,1.5162,UNI,NULL
23153,2068,1,15.6,4.6707,0,0,2.964,0.8874,3.744,1.121,UNI,NULL
23154,2070,1,21.5,6.4371,0,0,4.085,1.2231,5.16,1.5449,UNI,NULL
23155,2072,1,9.99,2.991,0,0,1.8981,0.5683,3.4965,1.0469,UNI,NULL
23156,2074,1,12.6,3.7725,0,0,2.394,0.7168,4.41,1.3204,UNI,NULL
23157,2108,1,357.952,107.1713,0,0,68.0109,20.3625,212.4295,63.6016,UNI,NULL
23158,2109,1,454.24,136,0,0,86.3056,25.84,268.4795,80.3831,UNI,NULL
23159,2134,1,2059,616.4671,0,0,391.21,117.1287,1358.94,406.8683,UNI,NULL
23160,3001,1,49.99,14.9671,0,0,9.4981,2.8437,10.4979,3.1431,UNI,NULL
23161,3007,1,50,14.9701,0,0,9.5,2.8443,10.5,3.1437,UNI,NULL
23162,3009,1,10.9,3.2635,0,0,2.071,0.6201,2.289,0.6853,UNI,NULL
23163,3014,1,42.3,12.6647,0,0,8.037,2.4063,8.883,2.6596,UNI,NULL
23164,3023,1,259.99,77.8413,0,0,49.3981,14.7899,46.7982,14.0114,UNI,NULL
23165,3028,1,78.8,23.5928,0,0,14.972,4.4826,32.308,9.6731,UNI,NULL
23166,3032,1,105.3,31.5269,0,0,20.007,5.9901,43.173,12.926,UNI,NULL
23167,3033,1,99.95,29.9251,0,0,18.9905,5.6858,40.9795,12.2693,UNI,NULL
23168,3041,1,123.5,36.976,0,0,23.465,7.0254,22.23,6.6557,UNI,NULL
23169,3044,1,45.21,13.5359,0,0,8.5899,2.5718,8.1378,2.4365,UNI,NULL
23170,3045,1,55.2,16.5269,0,0,10.488,3.1401,9.936,2.9749,UNI,NULL
23171,3052,1,105.5,31.5868,0,0,20.045,6.0015,47.475,14.2141,UNI,NULL
23172,1107,1,1019.966,305.379,0,0,193.7935,58.022,444.5852,133.1093,UNI,NULL
23173,1100,1,1191.7,356.7964,0,0,226.423,67.7913,519.441,155.5213,UNI,NULL
23174,1123,1,1397.4,418.3832,0,0,265.506,79.4928,609.102,182.3659,UNI,NULL
23175,1094,1,958.8,287.0659,0,0,182.172,54.5425,417.924,125.1269,UNI,NULL
23176,1117,1,339.558,101.6641,0,0,64.516,19.3162,148.0073,44.3136,UNI,NULL
23177,1118,1,365.5,109.4311,0,0,69.445,20.7919,159.315,47.6991,UNI,NULL
23178,1121,1,176.8,52.9341,0,0,33.592,10.0575,77.064,23.0731,UNI,NULL
23179,1125,1,237.966,71.2473,0,0,45.2135,13.537,103.7252,31.0554,UNI,NULL
23180,1129,1,237.592,71.1353,0,0,45.1425,13.5157,103.5622,31.0066,UNI,NULL
23181,2151,1,559.99,167.6617,0,0,106.3981,31.8557,369.5934,110.6567,UNI,NULL
23182,1124,1,373.966,111.9659,0,0,71.0535,21.2735,163.0052,48.804,UNI,NULL
23183,1130,1,339.796,101.7353,0,0,64.5612,19.3297,148.1111,44.3446,UNI,NULL
23184,1023,1,3059.966,916.1575,458.9949,137.4236,581.3935,174.0699,1795.4801,537.5689,UNI,NULL
23185,1054,1,476,142.515,0,0,90.44,27.0778,279.3,83.6228,UNI,NULL
23186,1062,1,782,234.1317,0,0,148.58,44.485,458.85,137.3802,UNI,NULL
23187,2013,1,42.9,12.8443,0,0,8.151,2.4404,19.305,5.7799,UNI,NULL
23188,2014,1,65.5,19.6108,0,0,12.445,3.726,29.475,8.8249,UNI,NULL
23189,2048,1,39.65,11.8713,0,0,7.5335,2.2555,16.653,4.9859,UNI,NULL
23190,2151,1,559.99,167.6617,0,0,106.3981,31.8557,369.5934,110.6567,UNI,NULL
23191,1123,1,1397.4,418.3832,0,0,265.506,79.4928,609.102,182.3659,UNI,NULL
23192,2140,1,2059,616.4671,0,0,391.21,117.1287,1358.94,406.8683,UNI,NULL
23193,2149,1,459,137.4251,0,0,87.21,26.1108,302.94,90.7006,UNI,NULL
23194,1046,1,559,167.3653,0,0,106.21,31.7994,391.3,117.1557,UNI,NULL
23195,1084,1,958.766,287.0557,0,0,182.1655,54.5406,401.8358,120.3101,UNI,NULL
23196,1109,1,783.7,234.6407,0,0,148.903,44.5817,341.601,102.2757,UNI,NULL
23197,2002,1,41.6,12.4551,0,0,7.904,2.3665,18.72,5.6048,UNI,NULL
23198,1133,1,2548.3,762.9641,0,0,484.177,144.9632,1580.6955,473.2621,UNI,NULL
23199,1134,1,6053.7,1812.485,908.055,271.8728,1150.203,344.3722,3755.0745,1124.2738,UNI,NULL
23200,1135,1,1904,570.0599,0,0,361.76,108.3114,1181.04,353.6048,UNI,NULL
23201,1142,1,8500,2544.9102,1275,381.7365,1615,483.5329,5272.5,1578.5928,UNI,NULL
23202,3019,2,148.3,44.4012,0,0,28.177,8.4362,13.347,3.9961,UNI,NULL
23203,1005,1,984.3,294.7006,0,0,187.017,55.9931,577.5525,172.9199,UNI,NULL
23204,1048,1,839,251.1976,0,0,159.41,47.7275,587.3,175.8383,UNI,NULL
23205,1038,1,197.166,59.0317,0,0,37.4615,11.216,115.6901,34.6378,UNI,NULL
23206,1084,1,958.766,287.0557,0,0,182.1655,54.5406,401.8358,120.3101,UNI,NULL
23207,4029,1,101.966,30.5287,0,0,19.3735,5.8004,35.0433,10.492,UNI,NULL
23208,4114,1,103.7,31.0479,0,0,19.703,5.8991,42.5933,12.7525,UNI,NULL
23209,1039,3,336.498,100.7479,0,0,63.9346,19.1421,65.8151,19.7051,UNI,NULL
23210,1054,1,476,142.515,0,0,90.44,27.0778,279.3,83.6228,UNI,NULL
23211,1062,1,782,234.1317,0,0,148.58,44.485,458.85,137.3802,UNI,NULL
23212,1123,1,1397.4,418.3832,0,0,265.506,79.4928,609.102,182.3659,UNI,NULL
23213,2031,1,99.99,29.9371,0,0,18.9981,5.6881,44.9955,13.4717,UNI,NULL
23214,2088,1,174.6,52.2754,0,0,33.174,9.9323,33.174,9.9323,UNI,NULL
23215,2089,1,99.9,29.9102,0,0,18.981,5.6829,18.981,5.6829,UNI,NULL
23216,2090,5,117,35.0299,0,0,22.23,6.6557,4.446,1.3311,UNI,NULL
23217,2091,1,199.9,59.8503,0,0,37.981,11.3716,37.981,11.3716,UNI,NULL
23218,2092,1,35,10.479,0,0,6.65,1.991,6.65,1.991,UNI,NULL
23219,2093,1,120.99,36.2246,0,0,22.9881,6.8827,22.9881,6.8827,UNI,NULL
23220,2094,1,169.99,50.8952,0,0,32.2981,9.6701,32.2981,9.6701,UNI,NULL
23221,2095,1,99.9,29.9102,0,0,18.981,5.6829,18.981,5.6829,UNI,NULL
23222,2096,1,79,23.6527,0,0,15.01,4.494,15.01,4.494,UNI,NULL
23223,2098,1,149.99,44.9072,0,0,28.4981,8.5324,28.4981,8.5324,UNI,NULL
23224,2099,1,230,68.8623,0,0,43.7,13.0838,43.7,13.0838,UNI,NULL
23225,2150,1,2099.99,628.7395,0,0,398.9981,119.4605,1385.9934,414.9681,UNI,NULL
23226,3004,1,45.6,13.6527,0,0,8.664,2.594,9.576,2.8671,UNI,NULL
23227,3013,2,118.6,35.509,0,0,22.534,6.7467,12.453,3.7284,UNI,NULL
23228,3023,1,259.99,77.8413,0,0,49.3981,14.7899,46.7982,14.0114,UNI,NULL
23229,3028,1,78.8,23.5928,0,0,14.972,4.4826,32.308,9.6731,UNI,NULL
23230,3038,3,126.51,37.8772,0,0,24.0369,7.1967,7.5906,2.2726,UNI,NULL
23231,3057,1,67.8,20.2994,0,0,12.882,3.8569,30.51,9.1347,UNI,NULL
23232,4001,1,285.6,85.509,0,0,54.264,16.2467,98.154,29.3874,UNI,NULL
23233,4010,1,30.43,9.1108,0,0,5.7817,1.731,10.4581,3.1312,UNI,NULL
23234,4012,1,84.966,25.4389,0,0,16.1435,4.8334,29.2008,8.7428,UNI,NULL
23235,4016,1,76.5,22.9042,0,0,14.535,4.3518,26.2913,7.8716,UNI,NULL
23236,1147,1,4251.7,1272.9641,637.755,190.9446,807.823,241.8632,2637.3045,789.6121,UNI,NULL
23237,1148,1,8499.966,2544.9,1274.9949,381.735,1614.9935,483.531,5272.4789,1578.5865,UNI,NULL
23238,1154,1,674.9,202.0659,0,0,128.231,38.3925,418.6365,125.3403,UNI,NULL
23239,1158,1,1358.3,406.6766,0,0,258.077,77.2686,842.5455,252.2591,UNI,NULL
23240,2002,1,41.6,12.4551,0,0,7.904,2.3665,18.72,5.6048,UNI,NULL
23241,2004,1,56.2,16.8263,0,0,10.678,3.197,25.29,7.5719,UNI,NULL
23242,2005,1,18.6,5.5689,0,0,3.534,1.0581,8.37,2.506,UNI,NULL
23243,4122,1,169.966,50.888,0,0,32.2935,9.6687,54.1392,16.2093,UNI,NULL
23244,4120,1,146.2,43.7725,0,0,27.778,8.3168,46.569,13.9428,UNI,NULL
23245,4138,1,3.4,1.018,0,0,0.646,0.1934,1.083,0.3243,UNI,NULL
23246,4135,1,10.2,3.0539,0,0,1.938,0.5802,3.249,0.9728,UNI,NULL
23247,4136,2,238,71.2575,0,0,45.22,13.5389,37.905,11.3488,UNI,NULL
23248,4125,1,83.3,24.9401,0,0,15.827,4.7386,26.5335,7.9442,UNI,NULL
23249,4123,1,86.7,25.9581,0,0,16.473,4.932,27.6165,8.2684,UNI,NULL
23250,4121,1,146.2,43.7725,0,0,27.778,8.3168,46.569,13.9428,UNI,NULL
23251,4137,1,3.4,1.018,0,0,0.646,0.1934,1.083,0.3243,UNI,NULL
23252,4132,1,4.42,1.3234,0,0,0.8398,0.2514,1.4079,0.4215,UNI,NULL
23253,4131,1,4.42,1.3234,0,0,0.8398,0.2514,1.4079,0.4215,UNI,NULL
23254,4130,1,4.42,1.3234,0,0,0.8398,0.2514,1.4079,0.4215,UNI,NULL
23255,4124,2,272,81.4371,0,0,51.68,15.4731,43.32,12.9701,UNI,NULL
23256,4127,2,370.6,110.9581,0,0,70.414,21.082,59.0235,17.6717,UNI,NULL
23257,2062,1,17.44,5.2216,0,0,3.3136,0.9921,4.1856,1.2532,UNI,NULL
23258,2064,1,21.1,6.3174,0,0,4.009,1.2003,5.064,1.5162,UNI,NULL
23259,2068,1,15.6,4.6707,0,0,2.964,0.8874,3.744,1.121,UNI,NULL
23260,2070,1,21.5,6.4371,0,0,4.085,1.2231,5.16,1.5449,UNI,NULL
23261,2072,1,9.99,2.991,0,0,1.8981,0.5683,3.4965,1.0469,UNI,NULL
23262,2074,1,12.6,3.7725,0,0,2.394,0.7168,4.41,1.3204,UNI,NULL
23263,2108,1,357.952,107.1713,0,0,68.0109,20.3625,212.4295,63.6016,UNI,NULL
23264,2109,1,454.24,136,0,0,86.3056,25.84,268.4795,80.3831,UNI,NULL
23265,2134,1,2059,616.4671,0,0,391.21,117.1287,1358.94,406.8683,UNI,NULL
23266,3001,1,49.99,14.9671,0,0,9.4981,2.8437,10.4979,3.1431,UNI,NULL
23267,3007,1,50,14.9701,0,0,9.5,2.8443,10.5,3.1437,UNI,NULL
23268,3009,1,10.9,3.2635,0,0,2.071,0.6201,2.289,0.6853,UNI,NULL
23269,3014,1,42.3,12.6647,0,0,8.037,2.4063,8.883,2.6596,UNI,NULL
23270,3023,1,259.99,77.8413,0,0,49.3981,14.7899,46.7982,14.0114,UNI,NULL
23271,3028,1,78.8,23.5928,0,0,14.972,4.4826,32.308,9.6731,UNI,NULL
23272,3032,1,105.3,31.5269,0,0,20.007,5.9901,43.173,12.926,UNI,NULL
23273,3033,1,99.95,29.9251,0,0,18.9905,5.6858,40.9795,12.2693,UNI,NULL
23274,3044,1,45.21,13.5359,0,0,8.5899,2.5718,8.1378,2.4365,UNI,NULL
23275,3045,1,55.2,16.5269,0,0,10.488,3.1401,9.936,2.9749,UNI,NULL
23276,3052,1,105.5,31.5868,0,0,20.045,6.0015,47.475,14.2141,UNI,NULL
